split,clean_position,binary_label
RANDOM_NATURAL,34829,1
RANDOM_NATURAL,35203,1
RANDOM_NATURAL,35224,1
RANDOM_NATURAL,35284,1
RANDOM_NATURAL,35565,1
RANDOM_NATURAL,36005,1
RANDOM_NATURAL,36151,1
RANDOM_NATURAL,36162,1
RANDOM_NATURAL,36615,0
RANDOM_NATURAL,36668,1
RANDOM_NATURAL,37248,1
RANDOM_NATURAL,37311,1
RANDOM_NATURAL,37783,1
RANDOM_NATURAL,37852,1
RANDOM_NATURAL,37912,1
RANDOM_NATURAL,38020,1
RANDOM_NATURAL,38091,1
RANDOM_NATURAL,38498,1
RANDOM_NATURAL,39388,1
RANDOM_NATURAL,39609,1
RANDOM_NATURAL,40311,1
RANDOM_NATURAL,41115,1
RANDOM_NATURAL,41329,1
RANDOM_NATURAL,41440,1
RANDOM_NATURAL,41665,1
RANDOM_NATURAL,42512,1
RANDOM_NATURAL,42520,1
RANDOM_NATURAL,42549,1
RANDOM_NATURAL,43178,1
RANDOM_NATURAL,43280,1
RANDOM_NATURAL,43288,1
RANDOM_NATURAL,43501,1
RANDOM_NATURAL,43565,1
RANDOM_NATURAL,43792,1
RANDOM_NATURAL,43965,1
RANDOM_NATURAL,44127,1
RANDOM_NATURAL,44237,1
RANDOM_NATURAL,44671,1
RANDOM_NATURAL,44989,1
RANDOM_NATURAL,45075,1
RANDOM_NATURAL,45107,1
RANDOM_NATURAL,45918,1
RANDOM_NATURAL,46106,1
RANDOM_NATURAL,46933,1
RANDOM_NATURAL,47014,1
RANDOM_NATURAL,47518,1
RANDOM_NATURAL,47558,1
RANDOM_NATURAL,47778,1
RANDOM_NATURAL,47856,1
RANDOM_NATURAL,48095,1
RANDOM_NATURAL,49107,1
RANDOM_NATURAL,51183,1
RANDOM_NATURAL,51201,1
RANDOM_NATURAL,51474,1
RANDOM_NATURAL,51558,1
RANDOM_NATURAL,51675,1
RANDOM_NATURAL,51942,1
RANDOM_NATURAL,52135,1
RANDOM_NATURAL,52184,1
RANDOM_NATURAL,52306,1
RANDOM_NATURAL,52377,1
RANDOM_NATURAL,52508,1
RANDOM_NATURAL,52521,1
RANDOM_NATURAL,52577,1
RANDOM_NATURAL,52974,1
RANDOM_NATURAL,53106,1
RANDOM_NATURAL,55931,1
RANDOM_NATURAL,55976,1
RANDOM_NATURAL,56147,1
RANDOM_NATURAL,56235,1
RANDOM_NATURAL,56366,1
RANDOM_NATURAL,56438,1
RANDOM_NATURAL,57202,1
RANDOM_NATURAL,57221,1
RANDOM_NATURAL,57235,1
RANDOM_NATURAL,57531,1
RANDOM_NATURAL,57723,0
RANDOM_NATURAL,57780,1
RANDOM_NATURAL,57986,1
RANDOM_NATURAL,58389,1
RANDOM_NATURAL,58934,1
RANDOM_NATURAL,59063,1
RANDOM_NATURAL,59375,1
RANDOM_NATURAL,59841,1
RANDOM_NATURAL,59956,1
RANDOM_NATURAL,60144,1
RANDOM_NATURAL,60846,1
RANDOM_NATURAL,61126,1
RANDOM_NATURAL,61944,1
RANDOM_NATURAL,62153,1
RANDOM_NATURAL,62266,1
RANDOM_NATURAL,63040,1
RANDOM_NATURAL,63072,1
RANDOM_NATURAL,63094,1
RANDOM_NATURAL,63186,1
RANDOM_NATURAL,63533,1
RANDOM_NATURAL,63654,1
RANDOM_NATURAL,63763,1
RANDOM_NATURAL,63830,1
RANDOM_NATURAL,63968,1
RANDOM_NATURAL,64361,1
RANDOM_NATURAL,64482,1
RANDOM_NATURAL,64548,1
RANDOM_NATURAL,64906,1
RANDOM_NATURAL,64956,1
RANDOM_NATURAL,65839,1
RANDOM_NATURAL,65979,1
RANDOM_NATURAL,66367,1
RANDOM_NATURAL,66942,1
RANDOM_NATURAL,67274,1
RANDOM_NATURAL,67477,1
RANDOM_NATURAL,68927,1
RANDOM_NATURAL,69198,1
RANDOM_NATURAL,69220,1
RANDOM_NATURAL,69342,1
RANDOM_NATURAL,69391,1
RANDOM_NATURAL,69434,1
RANDOM_NATURAL,69586,1
RANDOM_NATURAL,69765,0
RANDOM_NATURAL,70283,1
RANDOM_NATURAL,70757,1
RANDOM_NATURAL,70898,1
RANDOM_NATURAL,70899,1
RANDOM_NATURAL,71126,1
RANDOM_NATURAL,71270,1
RANDOM_NATURAL,71413,1
RANDOM_NATURAL,71828,1
RANDOM_NATURAL,72208,1
RANDOM_NATURAL,72603,1
RANDOM_NATURAL,72717,1
RANDOM_NATURAL,72977,1
RANDOM_NATURAL,73492,1
RANDOM_NATURAL,73566,1
RANDOM_NATURAL,73622,1
RANDOM_NATURAL,73633,1
RANDOM_NATURAL,73644,1
RANDOM_NATURAL,73663,1
RANDOM_NATURAL,74054,1
RANDOM_NATURAL,74147,1
RANDOM_NATURAL,74253,1
RANDOM_NATURAL,74276,1
RANDOM_NATURAL,74315,1
RANDOM_NATURAL,74902,1
RANDOM_NATURAL,74992,1
RANDOM_NATURAL,75406,1
RANDOM_NATURAL,75563,1
RANDOM_NATURAL,75682,1
RANDOM_NATURAL,75929,1
RANDOM_NATURAL,75958,1
RANDOM_NATURAL,76049,1
RANDOM_NATURAL,76157,1
RANDOM_NATURAL,76281,1
RANDOM_NATURAL,76452,1
RANDOM_NATURAL,76500,1
RANDOM_NATURAL,76954,1
RANDOM_NATURAL,77134,1
RANDOM_NATURAL,77272,1
RANDOM_NATURAL,77493,1
RANDOM_NATURAL,78352,1
RANDOM_NATURAL,78385,1
RANDOM_NATURAL,78397,1
RANDOM_NATURAL,79277,1
RANDOM_NATURAL,80014,1
RANDOM_NATURAL,80308,1
RANDOM_NATURAL,80491,1
RANDOM_NATURAL,81104,1
RANDOM_NATURAL,81693,0
RANDOM_NATURAL,81935,1
RANDOM_NATURAL,82056,1
RANDOM_NATURAL,82299,1
RANDOM_NATURAL,82939,1
RANDOM_NATURAL,83068,1
RANDOM_NATURAL,83414,1
RANDOM_NATURAL,84950,1
RANDOM_NATURAL,85002,1
RANDOM_NATURAL,85347,1
RANDOM_NATURAL,85601,1
RANDOM_NATURAL,85731,1
RANDOM_NATURAL,85926,1
RANDOM_NATURAL,86244,1
RANDOM_NATURAL,86338,1
RANDOM_NATURAL,86342,1
RANDOM_NATURAL,86379,1
RANDOM_NATURAL,86385,1
RANDOM_NATURAL,86499,1
RANDOM_NATURAL,86697,1
RANDOM_NATURAL,87249,1
RANDOM_NATURAL,87412,1
RANDOM_NATURAL,87619,1
RANDOM_NATURAL,87978,1
RANDOM_NATURAL,88217,1
RANDOM_NATURAL,88608,1
RANDOM_NATURAL,89278,1
RANDOM_NATURAL,89302,1
RANDOM_NATURAL,89400,1
RANDOM_NATURAL,89403,1
RANDOM_NATURAL,89677,1
RANDOM_NATURAL,89748,1
RANDOM_NATURAL,89944,1
RANDOM_NATURAL,90411,1
RANDOM_NATURAL,90851,1
RANDOM_NATURAL,91510,1
RANDOM_NATURAL,91732,1
RANDOM_NATURAL,92149,1
RANDOM_NATURAL,92326,1
RANDOM_NATURAL,92418,1
RANDOM_NATURAL,92605,1
RANDOM_NATURAL,93319,1
RANDOM_NATURAL,93599,1
RANDOM_NATURAL,93615,1
RANDOM_NATURAL,93627,1
RANDOM_NATURAL,93976,1
RANDOM_NATURAL,94526,1
RANDOM_NATURAL,94641,1
RANDOM_NATURAL,94776,1
RANDOM_NATURAL,94940,1
RANDOM_NATURAL,95136,1
RANDOM_NATURAL,96212,1
RANDOM_NATURAL,96770,1
RANDOM_NATURAL,96831,1
RANDOM_NATURAL,96868,1
RANDOM_NATURAL,97398,1
RANDOM_NATURAL,97491,1
RANDOM_NATURAL,97532,1
RANDOM_NATURAL,97732,1
RANDOM_NATURAL,98046,1
RANDOM_NATURAL,98482,1
RANDOM_NATURAL,99347,1
RANDOM_NATURAL,99652,1
RANDOM_NATURAL,99694,1
RANDOM_NATURAL,100086,1
RANDOM_NATURAL,100197,0
RANDOM_NATURAL,100220,1
RANDOM_NATURAL,100256,1
RANDOM_NATURAL,100329,1
RANDOM_NATURAL,100716,1
RANDOM_NATURAL,100766,1
RANDOM_NATURAL,101352,1
RANDOM_NATURAL,101420,1
RANDOM_NATURAL,102177,1
RANDOM_NATURAL,102387,1
RANDOM_NATURAL,102645,1
RANDOM_NATURAL,102924,1
RANDOM_NATURAL,103013,1
RANDOM_NATURAL,103366,1
RANDOM_NATURAL,103442,1
RANDOM_NATURAL,103662,1
RANDOM_NATURAL,104227,1
RANDOM_NATURAL,104273,1
RANDOM_NATURAL,104681,1
RANDOM_NATURAL,104774,1
RANDOM_NATURAL,104972,1
RANDOM_NATURAL,105246,1
RANDOM_NATURAL,105544,1
RANDOM_NATURAL,105624,1
RANDOM_NATURAL,106450,1
RANDOM_NATURAL,106929,1
RANDOM_NATURAL,107169,1
RANDOM_NATURAL,107382,1
RANDOM_NATURAL,108990,1
RANDOM_NATURAL,109054,1
RANDOM_NATURAL,109282,1
RANDOM_NATURAL,109478,1
RANDOM_NATURAL,109581,1
RANDOM_NATURAL,110286,1
RANDOM_NATURAL,110815,1
RANDOM_NATURAL,111234,1
RANDOM_NATURAL,111415,1
RANDOM_NATURAL,111661,1
RANDOM_NATURAL,112584,1
RANDOM_NATURAL,112771,1
RANDOM_NATURAL,112974,1
RANDOM_NATURAL,113066,1
RANDOM_NATURAL,113372,1
RANDOM_NATURAL,113380,1
RANDOM_NATURAL,113752,1
RANDOM_NATURAL,113942,1
RANDOM_NATURAL,114457,1
RANDOM_NATURAL,114520,1
RANDOM_NATURAL,114871,1
RANDOM_NATURAL,115304,1
RANDOM_NATURAL,115394,1
RANDOM_NATURAL,116178,1
RANDOM_NATURAL,116346,1
RANDOM_NATURAL,116497,1
RANDOM_NATURAL,116773,1
RANDOM_NATURAL,116880,1
RANDOM_NATURAL,116986,1
RANDOM_NATURAL,116990,1
RANDOM_NATURAL,117260,1
RANDOM_NATURAL,117268,1
RANDOM_NATURAL,117378,1
RANDOM_NATURAL,117397,1
RANDOM_NATURAL,117528,1
RANDOM_NATURAL,117544,1
RANDOM_NATURAL,117934,1
RANDOM_NATURAL,118303,1
RANDOM_NATURAL,118340,1
RANDOM_NATURAL,118454,1
RANDOM_NATURAL,119135,1
RANDOM_NATURAL,119157,1
RANDOM_NATURAL,119686,1
RANDOM_NATURAL,119770,1
RANDOM_NATURAL,120320,1
RANDOM_NATURAL,120954,1
RANDOM_NATURAL,121283,1
RANDOM_NATURAL,121554,1
RANDOM_NATURAL,121844,1
RANDOM_NATURAL,122344,1
RANDOM_NATURAL,122400,1
RANDOM_NATURAL,122875,1
RANDOM_NATURAL,123419,1
RANDOM_NATURAL,123695,1
RANDOM_NATURAL,123699,1
RANDOM_NATURAL,123803,1
RANDOM_NATURAL,123851,1
RANDOM_NATURAL,124066,1
RANDOM_NATURAL,124383,1
RANDOM_NATURAL,124888,1
RANDOM_NATURAL,124895,1
RANDOM_NATURAL,125002,1
RANDOM_NATURAL,125472,1
RANDOM_NATURAL,126464,1
RANDOM_NATURAL,126705,1
RANDOM_NATURAL,127101,1
RANDOM_NATURAL,127311,1
RANDOM_NATURAL,127467,1
RANDOM_NATURAL,127749,1
RANDOM_NATURAL,127754,1
RANDOM_NATURAL,127804,1
RANDOM_NATURAL,128262,1
RANDOM_NATURAL,128263,1
RANDOM_NATURAL,128352,1
RANDOM_NATURAL,128426,1
RANDOM_NATURAL,128534,1
RANDOM_NATURAL,128756,1
RANDOM_NATURAL,129302,1
RANDOM_NATURAL,129558,1
RANDOM_NATURAL,130498,1
RANDOM_NATURAL,130971,1
RANDOM_NATURAL,131221,1
RANDOM_NATURAL,131414,1
RANDOM_NATURAL,131640,1
RANDOM_NATURAL,131773,1
RANDOM_NATURAL,131833,1
RANDOM_NATURAL,132167,1
RANDOM_NATURAL,132928,1
RANDOM_NATURAL,133040,1
RANDOM_NATURAL,133452,1
RANDOM_NATURAL,133707,1
RANDOM_NATURAL,134166,1
RANDOM_NATURAL,134692,1
RANDOM_NATURAL,135071,1
RANDOM_NATURAL,135183,1
RANDOM_NATURAL,135388,1
RANDOM_NATURAL,135547,1
RANDOM_NATURAL,136427,1
RANDOM_NATURAL,136626,1
RANDOM_NATURAL,137262,1
RANDOM_NATURAL,137264,1
RANDOM_NATURAL,137571,1
RANDOM_NATURAL,138088,1
RANDOM_NATURAL,138637,1
RANDOM_NATURAL,139004,1
RANDOM_NATURAL,139043,1
RANDOM_NATURAL,140167,1
RANDOM_NATURAL,141009,1
RANDOM_NATURAL,141114,1
RANDOM_NATURAL,141900,1
RANDOM_NATURAL,142400,1
RANDOM_NATURAL,142485,1
RANDOM_NATURAL,142695,1
RANDOM_NATURAL,142870,1
RANDOM_NATURAL,143260,1
RANDOM_NATURAL,143693,1
RANDOM_NATURAL,143873,1
RANDOM_NATURAL,144262,1
RANDOM_NATURAL,144283,1
RANDOM_NATURAL,144568,1
RANDOM_NATURAL,144676,1
RANDOM_NATURAL,145286,1
RANDOM_NATURAL,145522,1
RANDOM_NATURAL,145749,1
RANDOM_NATURAL,146040,1
RANDOM_NATURAL,146442,1
RANDOM_NATURAL,146892,1
RANDOM_NATURAL,146909,1
RANDOM_NATURAL,147402,1
RANDOM_NATURAL,147476,1
RANDOM_NATURAL,148449,1
RANDOM_NATURAL,148485,1
RANDOM_NATURAL,148835,1
RANDOM_NATURAL,149051,1
RANDOM_NATURAL,149462,1
RANDOM_NATURAL,149545,1
RANDOM_NATURAL,150717,1
RANDOM_NATURAL,150998,1
RANDOM_NATURAL,151405,0
RANDOM_NATURAL,151506,1
RANDOM_NATURAL,151591,1
RANDOM_NATURAL,151657,1
RANDOM_NATURAL,151800,1
RANDOM_NATURAL,152322,1
RANDOM_NATURAL,152625,1
RANDOM_NATURAL,152907,1
RANDOM_NATURAL,153251,1
RANDOM_NATURAL,153521,1
RANDOM_NATURAL,153986,1
RANDOM_NATURAL,154058,1
RANDOM_NATURAL,154326,0
RANDOM_NATURAL,154447,0
RANDOM_NATURAL,154590,1
RANDOM_NATURAL,154630,1
RANDOM_NATURAL,155065,1
RANDOM_NATURAL,155504,1
RANDOM_NATURAL,155830,1
RANDOM_NATURAL,155840,1
RANDOM_NATURAL,155841,1
RANDOM_NATURAL,156186,1
RANDOM_NATURAL,156206,1
RANDOM_NATURAL,156272,0
RANDOM_NATURAL,156479,1
RANDOM_NATURAL,156605,1
RANDOM_NATURAL,156895,1
RANDOM_NATURAL,157534,1
RANDOM_NATURAL,157705,1
RANDOM_NATURAL,158091,1
RANDOM_NATURAL,158326,1
RANDOM_NATURAL,158488,1
RANDOM_NATURAL,159480,0
RANDOM_NATURAL,159786,0
RANDOM_NATURAL,159853,0
RANDOM_NATURAL,160236,0
RANDOM_NATURAL,160648,0
RANDOM_NATURAL,160713,0
RANDOM_NATURAL,161133,0
RANDOM_NATURAL,161850,0
RANDOM_NATURAL,162300,0
RANDOM_NATURAL,162341,0
RANDOM_NATURAL,162368,0
RANDOM_NATURAL,163078,0
RANDOM_NATURAL,163411,0
RANDOM_NATURAL,163571,0
RANDOM_NATURAL,163629,0
RANDOM_NATURAL,163661,0
RANDOM_NATURAL,163721,0
RANDOM_NATURAL,163829,0
RANDOM_NATURAL,163903,0
RANDOM_NATURAL,164359,0
RANDOM_NATURAL,164383,0
RANDOM_NATURAL,164437,0
RANDOM_NATURAL,164445,0
RANDOM_NATURAL,164620,0
RANDOM_NATURAL,164711,0
RANDOM_NATURAL,165278,0
RANDOM_NATURAL,165565,0
RANDOM_NATURAL,165646,0
RANDOM_NATURAL,166050,0
RANDOM_NATURAL,166057,0
RANDOM_NATURAL,166340,0
RANDOM_NATURAL,166379,0
RANDOM_NATURAL,166763,0
RANDOM_NATURAL,167211,0
RANDOM_NATURAL,168012,0
RANDOM_NATURAL,168047,0
RANDOM_NATURAL,168231,0
RANDOM_NATURAL,168712,0
RANDOM_NATURAL,169003,0
RANDOM_NATURAL,169160,0
RANDOM_NATURAL,169209,0
RANDOM_NATURAL,169530,0
RANDOM_NATURAL,169730,0
RANDOM_NATURAL,169792,0
RANDOM_NATURAL,169836,0
RANDOM_NATURAL,170120,0
RANDOM_NATURAL,170421,0
RANDOM_NATURAL,170725,0
RANDOM_NATURAL,170860,0
RANDOM_NATURAL,171551,0
RANDOM_NATURAL,171776,0
RANDOM_NATURAL,172116,0
RANDOM_NATURAL,172351,0
RANDOM_NATURAL,172420,0
RANDOM_NATURAL,172492,0
RANDOM_NATURAL,173347,0
RANDOM_NATURAL,173725,0
RANDOM_NATURAL,174092,0
RANDOM_NATURAL,174145,0
RANDOM_NATURAL,174357,0
RANDOM_NATURAL,174391,0
RANDOM_NATURAL,174693,0
RANDOM_NATURAL,174774,0
RANDOM_NATURAL,174977,0
RANDOM_NATURAL,175427,0
RANDOM_NATURAL,175536,0
RANDOM_NATURAL,176158,0
RANDOM_NATURAL,176371,0
RANDOM_NATURAL,176802,0
RANDOM_NATURAL,177261,0
RANDOM_NATURAL,177439,0
RANDOM_NATURAL,178334,0
RANDOM_NATURAL,178426,0
RANDOM_NATURAL,178855,0
RANDOM_NATURAL,178905,0
RANDOM_NATURAL,178926,0
RANDOM_NATURAL,179075,0
RANDOM_NATURAL,179200,0
RANDOM_NATURAL,179346,0
RANDOM_NATURAL,179455,0
RANDOM_NATURAL,179650,0
RANDOM_NATURAL,179866,0
RANDOM_NATURAL,179893,0
RANDOM_NATURAL,180304,0
RANDOM_NATURAL,180642,0
RANDOM_NATURAL,180777,0
RANDOM_NATURAL,180784,0
RANDOM_NATURAL,180838,0
RANDOM_NATURAL,180935,0
RANDOM_NATURAL,181438,0
RANDOM_NATURAL,181440,0
RANDOM_NATURAL,181539,0
RANDOM_NATURAL,181618,0
RANDOM_NATURAL,182077,0
RANDOM_NATURAL,182137,0
RANDOM_NATURAL,182479,0
RANDOM_NATURAL,182820,0
RANDOM_NATURAL,182919,0
RANDOM_NATURAL,183086,0
RANDOM_NATURAL,183278,0
RANDOM_NATURAL,183444,0
RANDOM_NATURAL,183523,0
RANDOM_NATURAL,183702,0
RANDOM_NATURAL,183965,0
RANDOM_NATURAL,184123,0
RANDOM_NATURAL,184750,0
RANDOM_NATURAL,185915,0
RANDOM_NATURAL,186778,0
RANDOM_NATURAL,186899,0
RANDOM_NATURAL,187518,0
RANDOM_NATURAL,187714,0
RANDOM_NATURAL,187809,0
RANDOM_NATURAL,188592,0
RANDOM_NATURAL,188662,0
RANDOM_NATURAL,188724,0
RANDOM_NATURAL,189143,0
RANDOM_NATURAL,189423,0
RANDOM_NATURAL,189480,0
RANDOM_NATURAL,189812,0
RANDOM_NATURAL,190165,0
RANDOM_NATURAL,190478,0
RANDOM_NATURAL,191744,0
RANDOM_NATURAL,192236,0
RANDOM_NATURAL,192295,0
RANDOM_NATURAL,192705,0
RANDOM_NATURAL,193184,0
RANDOM_NATURAL,193430,0
RANDOM_NATURAL,194062,0
RANDOM_NATURAL,194106,0
RANDOM_NATURAL,194159,0
RANDOM_NATURAL,195079,0
RANDOM_NATURAL,195540,0
RANDOM_NATURAL,195551,0
RANDOM_NATURAL,195732,0
RANDOM_NATURAL,195836,0
RANDOM_NATURAL,195968,0
RANDOM_NATURAL,196514,0
RANDOM_NATURAL,196532,0
RANDOM_NATURAL,196538,0
RANDOM_NATURAL,196845,0
RANDOM_NATURAL,197150,0
RANDOM_NATURAL,197241,0
RANDOM_NATURAL,197689,0
RANDOM_NATURAL,198102,0
RANDOM_NATURAL,198128,0
RANDOM_NATURAL,198330,0
RANDOM_NATURAL,198417,0
RANDOM_NATURAL,199196,0
RANDOM_NATURAL,199290,0
RANDOM_NATURAL,199444,0
RANDOM_NATURAL,199586,0
RANDOM_NATURAL,200048,0
RANDOM_NATURAL,200202,0
RANDOM_NATURAL,200229,0
RANDOM_NATURAL,201189,0
RANDOM_NATURAL,201556,0
RANDOM_NATURAL,201711,0
RANDOM_NATURAL,201768,0
RANDOM_NATURAL,202119,0
RANDOM_NATURAL,202207,0
RANDOM_NATURAL,202330,0
RANDOM_NATURAL,202647,0
RANDOM_NATURAL,203003,0
RANDOM_NATURAL,203045,0
RANDOM_NATURAL,203396,0
RANDOM_NATURAL,203410,0
RANDOM_NATURAL,203645,0
RANDOM_NATURAL,204297,0
RANDOM_NATURAL,204493,0
RANDOM_NATURAL,205120,0
RANDOM_NATURAL,205186,0
RANDOM_NATURAL,205309,0
RANDOM_NATURAL,206549,0
RANDOM_NATURAL,206563,0
RANDOM_NATURAL,206642,0
RANDOM_NATURAL,206707,0
RANDOM_NATURAL,207020,0
RANDOM_NATURAL,207028,0
RANDOM_NATURAL,207542,0
RANDOM_NATURAL,208319,0
RANDOM_NATURAL,208444,0
RANDOM_NATURAL,208922,0
RANDOM_NATURAL,209045,0
RANDOM_NATURAL,209229,0
RANDOM_NATURAL,209438,0
RANDOM_NATURAL,209664,0
RANDOM_NATURAL,210978,0
RANDOM_NATURAL,211103,0
RANDOM_NATURAL,211192,0
RANDOM_NATURAL,211924,0
RANDOM_NATURAL,212104,0
RANDOM_NATURAL,212560,0
RANDOM_NATURAL,212580,0
RANDOM_NATURAL,212835,0
RANDOM_NATURAL,212918,0
RANDOM_NATURAL,213079,0
RANDOM_NATURAL,213389,0
RANDOM_NATURAL,213782,0
RANDOM_NATURAL,214129,0
RANDOM_NATURAL,214384,0
RANDOM_NATURAL,214465,0
RANDOM_NATURAL,214850,0
RANDOM_NATURAL,215493,0
RANDOM_NATURAL,215494,0
RANDOM_NATURAL,215578,0
RANDOM_NATURAL,216127,0
RANDOM_NATURAL,216461,0
RANDOM_NATURAL,216529,0
RANDOM_NATURAL,216570,0
RANDOM_NATURAL,217121,0
RANDOM_NATURAL,217375,0
RANDOM_NATURAL,217664,0
RANDOM_NATURAL,217956,0
RANDOM_NATURAL,217964,0
RANDOM_NATURAL,218935,0
RANDOM_NATURAL,219094,0
RANDOM_NATURAL,219428,0
RANDOM_NATURAL,219625,0
RANDOM_NATURAL,219683,0
RANDOM_NATURAL,219685,0
RANDOM_NATURAL,221435,0
RANDOM_NATURAL,221541,0
RANDOM_NATURAL,221783,0
RANDOM_NATURAL,222004,0
RANDOM_NATURAL,222113,0
RANDOM_NATURAL,222532,0
RANDOM_NATURAL,222844,0
RANDOM_NATURAL,223114,0
RANDOM_NATURAL,223262,0
RANDOM_NATURAL,224092,0
RANDOM_NATURAL,224146,0
RANDOM_NATURAL,224498,0
RANDOM_NATURAL,224837,0
RANDOM_NATURAL,224842,0
RANDOM_NATURAL,225403,0
RANDOM_NATURAL,226592,0
RANDOM_NATURAL,226882,0
RANDOM_NATURAL,227601,0
RANDOM_NATURAL,228062,0
RANDOM_NATURAL,228630,0
RANDOM_NATURAL,229017,0
RANDOM_NATURAL,229140,0
RANDOM_NATURAL,229230,0
RANDOM_NATURAL,229274,0
RANDOM_NATURAL,229401,0
RANDOM_NATURAL,229648,0
RANDOM_NATURAL,229816,0
RANDOM_NATURAL,230302,0
RANDOM_NATURAL,230484,0
RANDOM_NATURAL,230499,0
RANDOM_NATURAL,230578,0
RANDOM_NATURAL,231053,0
RANDOM_NATURAL,231533,0
RANDOM_NATURAL,231574,0
RANDOM_NATURAL,231844,0
RANDOM_NATURAL,231884,0
RANDOM_NATURAL,231968,0
RANDOM_NATURAL,232303,0
RANDOM_NATURAL,232620,0
RANDOM_NATURAL,232664,0
