split,clean_position,binary_label
CHRONOLOGICAL_NATURAL,13820090,0
CHRONOLOGICAL_NATURAL,13820095,0
CHRONOLOGICAL_NATURAL,13820102,0
CHRONOLOGICAL_NATURAL,13820109,0
CHRONOLOGICAL_NATURAL,13820114,0
CHRONOLOGICAL_NATURAL,13820128,0
CHRONOLOGICAL_NATURAL,13820130,0
CHRONOLOGICAL_NATURAL,13820141,0
CHRONOLOGICAL_NATURAL,13820156,0
CHRONOLOGICAL_NATURAL,13820164,0
CHRONOLOGICAL_NATURAL,13820173,0
CHRONOLOGICAL_NATURAL,13820177,0
CHRONOLOGICAL_NATURAL,13820190,0
CHRONOLOGICAL_NATURAL,13820195,0
CHRONOLOGICAL_NATURAL,13820204,0
CHRONOLOGICAL_NATURAL,13820266,0
CHRONOLOGICAL_NATURAL,13820268,0
CHRONOLOGICAL_NATURAL,13820270,0
CHRONOLOGICAL_NATURAL,13820274,0
CHRONOLOGICAL_NATURAL,13820295,0
CHRONOLOGICAL_NATURAL,13820304,0
CHRONOLOGICAL_NATURAL,13820305,0
CHRONOLOGICAL_NATURAL,13820315,0
CHRONOLOGICAL_NATURAL,13820324,0
CHRONOLOGICAL_NATURAL,13820328,0
CHRONOLOGICAL_NATURAL,13820349,0
CHRONOLOGICAL_NATURAL,13820354,0
CHRONOLOGICAL_NATURAL,13820355,0
CHRONOLOGICAL_NATURAL,13820367,0
CHRONOLOGICAL_NATURAL,13820377,0
CHRONOLOGICAL_NATURAL,13820381,0
CHRONOLOGICAL_NATURAL,13820386,0
CHRONOLOGICAL_NATURAL,13820391,0
CHRONOLOGICAL_NATURAL,13820393,0
CHRONOLOGICAL_NATURAL,13820413,0
CHRONOLOGICAL_NATURAL,13820435,0
CHRONOLOGICAL_NATURAL,13820438,0
CHRONOLOGICAL_NATURAL,13820444,0
CHRONOLOGICAL_NATURAL,13820450,0
CHRONOLOGICAL_NATURAL,13820454,0
CHRONOLOGICAL_NATURAL,13820459,0
CHRONOLOGICAL_NATURAL,13820479,0
CHRONOLOGICAL_NATURAL,13820493,0
CHRONOLOGICAL_NATURAL,13820509,0
CHRONOLOGICAL_NATURAL,13820560,0
CHRONOLOGICAL_NATURAL,13820587,0
CHRONOLOGICAL_NATURAL,13820600,0
CHRONOLOGICAL_NATURAL,13820634,0
CHRONOLOGICAL_NATURAL,13820649,0
CHRONOLOGICAL_NATURAL,13820668,0
CHRONOLOGICAL_NATURAL,13820674,0
CHRONOLOGICAL_NATURAL,13820685,0
CHRONOLOGICAL_NATURAL,13820719,0
CHRONOLOGICAL_NATURAL,13820732,0
CHRONOLOGICAL_NATURAL,13820734,0
CHRONOLOGICAL_NATURAL,13820753,0
CHRONOLOGICAL_NATURAL,13820786,0
CHRONOLOGICAL_NATURAL,13820789,0
CHRONOLOGICAL_NATURAL,13820796,0
CHRONOLOGICAL_NATURAL,13820808,0
CHRONOLOGICAL_NATURAL,13820819,0
CHRONOLOGICAL_NATURAL,13820824,0
CHRONOLOGICAL_NATURAL,13820831,0
CHRONOLOGICAL_NATURAL,13820845,0
CHRONOLOGICAL_NATURAL,13820849,0
CHRONOLOGICAL_NATURAL,13820861,0
CHRONOLOGICAL_NATURAL,13820874,0
CHRONOLOGICAL_NATURAL,13820876,0
CHRONOLOGICAL_NATURAL,13820891,0
CHRONOLOGICAL_NATURAL,13820898,0
CHRONOLOGICAL_NATURAL,13820927,0
CHRONOLOGICAL_NATURAL,13820930,0
CHRONOLOGICAL_NATURAL,13820933,0
CHRONOLOGICAL_NATURAL,13820971,0
CHRONOLOGICAL_NATURAL,13820974,0
CHRONOLOGICAL_NATURAL,13820981,0
CHRONOLOGICAL_NATURAL,13820986,0
CHRONOLOGICAL_NATURAL,13820987,0
CHRONOLOGICAL_NATURAL,13820991,0
CHRONOLOGICAL_NATURAL,13821012,0
CHRONOLOGICAL_NATURAL,13821026,0
CHRONOLOGICAL_NATURAL,13821034,0
CHRONOLOGICAL_NATURAL,13821036,0
CHRONOLOGICAL_NATURAL,13821038,0
CHRONOLOGICAL_NATURAL,13821040,0
CHRONOLOGICAL_NATURAL,13821059,0
CHRONOLOGICAL_NATURAL,13821078,0
CHRONOLOGICAL_NATURAL,13821098,0
CHRONOLOGICAL_NATURAL,13821116,0
CHRONOLOGICAL_NATURAL,13821118,0
CHRONOLOGICAL_NATURAL,13821125,0
CHRONOLOGICAL_NATURAL,13821142,0
CHRONOLOGICAL_NATURAL,13821145,0
CHRONOLOGICAL_NATURAL,13821166,0
CHRONOLOGICAL_NATURAL,13821171,0
CHRONOLOGICAL_NATURAL,13821203,0
CHRONOLOGICAL_NATURAL,13821236,0
CHRONOLOGICAL_NATURAL,13821242,0
CHRONOLOGICAL_NATURAL,13821303,0
CHRONOLOGICAL_NATURAL,13821313,0
CHRONOLOGICAL_NATURAL,13821327,0
CHRONOLOGICAL_NATURAL,13821358,0
CHRONOLOGICAL_NATURAL,13821359,0
CHRONOLOGICAL_NATURAL,13821363,0
CHRONOLOGICAL_NATURAL,13821390,0
CHRONOLOGICAL_NATURAL,13821406,0
CHRONOLOGICAL_NATURAL,13821408,0
CHRONOLOGICAL_NATURAL,13821419,0
CHRONOLOGICAL_NATURAL,13821421,0
CHRONOLOGICAL_NATURAL,13821475,0
CHRONOLOGICAL_NATURAL,13821486,0
CHRONOLOGICAL_NATURAL,13821503,0
CHRONOLOGICAL_NATURAL,13821514,0
CHRONOLOGICAL_NATURAL,13821517,0
CHRONOLOGICAL_NATURAL,13821525,0
CHRONOLOGICAL_NATURAL,13821531,0
CHRONOLOGICAL_NATURAL,13821537,0
CHRONOLOGICAL_NATURAL,13821557,0
CHRONOLOGICAL_NATURAL,13821561,0
CHRONOLOGICAL_NATURAL,13821563,0
CHRONOLOGICAL_NATURAL,13821568,0
CHRONOLOGICAL_NATURAL,13821577,0
CHRONOLOGICAL_NATURAL,13821592,0
CHRONOLOGICAL_NATURAL,13821596,0
CHRONOLOGICAL_NATURAL,13821599,0
CHRONOLOGICAL_NATURAL,13821623,0
CHRONOLOGICAL_NATURAL,13821632,0
CHRONOLOGICAL_NATURAL,13821645,0
CHRONOLOGICAL_NATURAL,13821661,0
CHRONOLOGICAL_NATURAL,13821671,0
CHRONOLOGICAL_NATURAL,13821677,0
CHRONOLOGICAL_NATURAL,13821681,0
CHRONOLOGICAL_NATURAL,13821686,0
CHRONOLOGICAL_NATURAL,13821687,0
CHRONOLOGICAL_NATURAL,13821688,0
CHRONOLOGICAL_NATURAL,13821690,0
CHRONOLOGICAL_NATURAL,13821695,0
CHRONOLOGICAL_NATURAL,13821722,0
CHRONOLOGICAL_NATURAL,13821738,0
CHRONOLOGICAL_NATURAL,13821748,0
CHRONOLOGICAL_NATURAL,13821754,0
CHRONOLOGICAL_NATURAL,13821774,0
CHRONOLOGICAL_NATURAL,13821780,0
CHRONOLOGICAL_NATURAL,13821784,0
CHRONOLOGICAL_NATURAL,13821798,0
CHRONOLOGICAL_NATURAL,13821808,0
CHRONOLOGICAL_NATURAL,13821826,0
CHRONOLOGICAL_NATURAL,13821831,0
CHRONOLOGICAL_NATURAL,13821833,0
CHRONOLOGICAL_NATURAL,13821838,0
CHRONOLOGICAL_NATURAL,13821843,0
CHRONOLOGICAL_NATURAL,13821850,0
CHRONOLOGICAL_NATURAL,13821863,0
CHRONOLOGICAL_NATURAL,13821864,0
CHRONOLOGICAL_NATURAL,13821876,0
CHRONOLOGICAL_NATURAL,13821910,0
CHRONOLOGICAL_NATURAL,13821917,0
CHRONOLOGICAL_NATURAL,13821939,0
CHRONOLOGICAL_NATURAL,13821945,0
CHRONOLOGICAL_NATURAL,13821962,0
CHRONOLOGICAL_NATURAL,13821965,0
CHRONOLOGICAL_NATURAL,13821971,0
CHRONOLOGICAL_NATURAL,13821976,0
CHRONOLOGICAL_NATURAL,13821977,0
CHRONOLOGICAL_NATURAL,13822012,0
CHRONOLOGICAL_NATURAL,13822019,0
CHRONOLOGICAL_NATURAL,13822030,0
CHRONOLOGICAL_NATURAL,13822041,0
CHRONOLOGICAL_NATURAL,13822046,0
CHRONOLOGICAL_NATURAL,13822049,0
CHRONOLOGICAL_NATURAL,13822052,0
CHRONOLOGICAL_NATURAL,13822064,0
CHRONOLOGICAL_NATURAL,13822104,0
CHRONOLOGICAL_NATURAL,13822119,0
CHRONOLOGICAL_NATURAL,13822130,0
CHRONOLOGICAL_NATURAL,13822134,0
CHRONOLOGICAL_NATURAL,13822143,0
CHRONOLOGICAL_NATURAL,13822146,0
CHRONOLOGICAL_NATURAL,13822163,0
CHRONOLOGICAL_NATURAL,13822204,0
CHRONOLOGICAL_NATURAL,13822241,0
CHRONOLOGICAL_NATURAL,13822247,0
CHRONOLOGICAL_NATURAL,13822251,0
CHRONOLOGICAL_NATURAL,13822307,0
CHRONOLOGICAL_NATURAL,13822317,0
CHRONOLOGICAL_NATURAL,13822333,0
CHRONOLOGICAL_NATURAL,13822344,0
CHRONOLOGICAL_NATURAL,13822349,0
CHRONOLOGICAL_NATURAL,13822372,0
CHRONOLOGICAL_NATURAL,13822382,0
CHRONOLOGICAL_NATURAL,13822385,0
CHRONOLOGICAL_NATURAL,13822398,0
CHRONOLOGICAL_NATURAL,13822415,0
CHRONOLOGICAL_NATURAL,13822433,0
CHRONOLOGICAL_NATURAL,13822465,0
CHRONOLOGICAL_NATURAL,13822466,0
CHRONOLOGICAL_NATURAL,13822488,0
CHRONOLOGICAL_NATURAL,13822489,0
CHRONOLOGICAL_NATURAL,13822505,0
CHRONOLOGICAL_NATURAL,13822510,0
CHRONOLOGICAL_NATURAL,13822518,0
CHRONOLOGICAL_NATURAL,13822527,0
CHRONOLOGICAL_NATURAL,13822535,0
CHRONOLOGICAL_NATURAL,13822556,0
CHRONOLOGICAL_NATURAL,13822563,0
CHRONOLOGICAL_NATURAL,13822565,0
CHRONOLOGICAL_NATURAL,13822573,0
CHRONOLOGICAL_NATURAL,13822594,0
CHRONOLOGICAL_NATURAL,13822624,0
CHRONOLOGICAL_NATURAL,13822629,0
CHRONOLOGICAL_NATURAL,13822632,0
CHRONOLOGICAL_NATURAL,13822669,0
CHRONOLOGICAL_NATURAL,13822675,0
CHRONOLOGICAL_NATURAL,13822710,0
CHRONOLOGICAL_NATURAL,13822711,0
CHRONOLOGICAL_NATURAL,13822724,0
CHRONOLOGICAL_NATURAL,13822725,0
CHRONOLOGICAL_NATURAL,13822729,0
CHRONOLOGICAL_NATURAL,13822732,0
CHRONOLOGICAL_NATURAL,13822742,0
CHRONOLOGICAL_NATURAL,13822747,0
CHRONOLOGICAL_NATURAL,13822751,0
CHRONOLOGICAL_NATURAL,13822767,0
CHRONOLOGICAL_NATURAL,13822771,0
CHRONOLOGICAL_NATURAL,13822789,0
CHRONOLOGICAL_NATURAL,13822795,0
CHRONOLOGICAL_NATURAL,13822805,0
CHRONOLOGICAL_NATURAL,13822806,0
CHRONOLOGICAL_NATURAL,13822808,0
CHRONOLOGICAL_NATURAL,13822828,0
CHRONOLOGICAL_NATURAL,13822831,0
CHRONOLOGICAL_NATURAL,13822834,0
CHRONOLOGICAL_NATURAL,13822838,0
CHRONOLOGICAL_NATURAL,13822861,0
CHRONOLOGICAL_NATURAL,13822863,0
CHRONOLOGICAL_NATURAL,13822875,0
CHRONOLOGICAL_NATURAL,13822879,0
CHRONOLOGICAL_NATURAL,13822893,0
CHRONOLOGICAL_NATURAL,13822907,0
CHRONOLOGICAL_NATURAL,13822921,0
CHRONOLOGICAL_NATURAL,13822924,0
CHRONOLOGICAL_NATURAL,13822939,0
CHRONOLOGICAL_NATURAL,13822958,0
CHRONOLOGICAL_NATURAL,13822980,0
CHRONOLOGICAL_NATURAL,13823009,0
CHRONOLOGICAL_NATURAL,13823024,0
CHRONOLOGICAL_NATURAL,13823025,0
CHRONOLOGICAL_NATURAL,13823045,0
CHRONOLOGICAL_NATURAL,13823047,0
CHRONOLOGICAL_NATURAL,13823048,0
CHRONOLOGICAL_NATURAL,13823052,0
CHRONOLOGICAL_NATURAL,13823054,0
CHRONOLOGICAL_NATURAL,13823065,0
CHRONOLOGICAL_NATURAL,13823067,0
CHRONOLOGICAL_NATURAL,13823090,0
CHRONOLOGICAL_NATURAL,13823104,0
CHRONOLOGICAL_NATURAL,13823140,0
CHRONOLOGICAL_NATURAL,13823143,0
CHRONOLOGICAL_NATURAL,13823158,0
CHRONOLOGICAL_NATURAL,13823205,0
CHRONOLOGICAL_NATURAL,13823221,0
CHRONOLOGICAL_NATURAL,13823237,0
CHRONOLOGICAL_NATURAL,13823241,0
CHRONOLOGICAL_NATURAL,13823255,0
CHRONOLOGICAL_NATURAL,13823260,0
CHRONOLOGICAL_NATURAL,13823284,0
CHRONOLOGICAL_NATURAL,13823285,0
CHRONOLOGICAL_NATURAL,13823289,0
CHRONOLOGICAL_NATURAL,13823309,0
CHRONOLOGICAL_NATURAL,13823320,0
CHRONOLOGICAL_NATURAL,13823324,0
CHRONOLOGICAL_NATURAL,13823328,0
CHRONOLOGICAL_NATURAL,13823335,0
CHRONOLOGICAL_NATURAL,13823337,0
CHRONOLOGICAL_NATURAL,13823340,0
CHRONOLOGICAL_NATURAL,13823347,0
CHRONOLOGICAL_NATURAL,13823351,0
CHRONOLOGICAL_NATURAL,13823364,0
CHRONOLOGICAL_NATURAL,13823382,0
CHRONOLOGICAL_NATURAL,13823395,0
CHRONOLOGICAL_NATURAL,13823402,0
CHRONOLOGICAL_NATURAL,13823420,0
CHRONOLOGICAL_NATURAL,13823424,0
CHRONOLOGICAL_NATURAL,13823445,0
CHRONOLOGICAL_NATURAL,13823449,0
CHRONOLOGICAL_NATURAL,13823450,0
CHRONOLOGICAL_NATURAL,13823457,0
CHRONOLOGICAL_NATURAL,13823466,0
CHRONOLOGICAL_NATURAL,13823508,0
CHRONOLOGICAL_NATURAL,13823513,0
CHRONOLOGICAL_NATURAL,13823514,0
CHRONOLOGICAL_NATURAL,13823562,0
CHRONOLOGICAL_NATURAL,13823568,0
CHRONOLOGICAL_NATURAL,13823657,0
CHRONOLOGICAL_NATURAL,13823683,0
CHRONOLOGICAL_NATURAL,13823688,0
CHRONOLOGICAL_NATURAL,13823694,0
CHRONOLOGICAL_NATURAL,13823713,0
CHRONOLOGICAL_NATURAL,13823715,0
CHRONOLOGICAL_NATURAL,13823716,0
CHRONOLOGICAL_NATURAL,13823727,0
CHRONOLOGICAL_NATURAL,13823730,0
CHRONOLOGICAL_NATURAL,13823746,0
CHRONOLOGICAL_NATURAL,13823760,0
CHRONOLOGICAL_NATURAL,13823767,0
CHRONOLOGICAL_NATURAL,13823782,0
CHRONOLOGICAL_NATURAL,13823789,0
CHRONOLOGICAL_NATURAL,13823820,0
CHRONOLOGICAL_NATURAL,13823821,0
CHRONOLOGICAL_NATURAL,13823824,0
CHRONOLOGICAL_NATURAL,13823836,0
CHRONOLOGICAL_NATURAL,13823857,0
CHRONOLOGICAL_NATURAL,13823861,0
CHRONOLOGICAL_NATURAL,13823870,0
CHRONOLOGICAL_NATURAL,13823874,0
CHRONOLOGICAL_NATURAL,13823886,0
CHRONOLOGICAL_NATURAL,13823896,0
CHRONOLOGICAL_NATURAL,13823915,0
CHRONOLOGICAL_NATURAL,13823919,0
CHRONOLOGICAL_NATURAL,13823923,0
CHRONOLOGICAL_NATURAL,13823929,0
CHRONOLOGICAL_NATURAL,13823934,0
CHRONOLOGICAL_NATURAL,13823947,0
CHRONOLOGICAL_NATURAL,13823966,0
CHRONOLOGICAL_NATURAL,13823971,0
CHRONOLOGICAL_NATURAL,13823975,0
CHRONOLOGICAL_NATURAL,13823979,0
CHRONOLOGICAL_NATURAL,13823984,0
CHRONOLOGICAL_NATURAL,13824011,0
CHRONOLOGICAL_NATURAL,13824032,0
CHRONOLOGICAL_NATURAL,13824053,0
CHRONOLOGICAL_NATURAL,13824105,0
CHRONOLOGICAL_NATURAL,13824110,0
CHRONOLOGICAL_NATURAL,13824112,0
CHRONOLOGICAL_NATURAL,13824120,0
CHRONOLOGICAL_NATURAL,13824121,0
CHRONOLOGICAL_NATURAL,13824123,0
CHRONOLOGICAL_NATURAL,13824129,0
CHRONOLOGICAL_NATURAL,13824140,0
CHRONOLOGICAL_NATURAL,13824141,0
CHRONOLOGICAL_NATURAL,13824151,0
CHRONOLOGICAL_NATURAL,13824163,0
CHRONOLOGICAL_NATURAL,13824187,0
CHRONOLOGICAL_NATURAL,13824196,0
CHRONOLOGICAL_NATURAL,13824215,0
CHRONOLOGICAL_NATURAL,13824223,0
CHRONOLOGICAL_NATURAL,13824238,0
CHRONOLOGICAL_NATURAL,13824255,0
CHRONOLOGICAL_NATURAL,13824267,0
CHRONOLOGICAL_NATURAL,13824329,0
CHRONOLOGICAL_NATURAL,13824333,0
CHRONOLOGICAL_NATURAL,13824349,0
CHRONOLOGICAL_NATURAL,13824365,0
CHRONOLOGICAL_NATURAL,13824370,0
CHRONOLOGICAL_NATURAL,13824397,0
CHRONOLOGICAL_NATURAL,13824401,0
CHRONOLOGICAL_NATURAL,13824402,0
CHRONOLOGICAL_NATURAL,13824413,0
CHRONOLOGICAL_NATURAL,13824418,0
CHRONOLOGICAL_NATURAL,13824422,0
CHRONOLOGICAL_NATURAL,13824435,0
CHRONOLOGICAL_NATURAL,13824461,0
CHRONOLOGICAL_NATURAL,13824472,0
CHRONOLOGICAL_NATURAL,13824507,0
CHRONOLOGICAL_NATURAL,13824551,0
CHRONOLOGICAL_NATURAL,13824580,0
CHRONOLOGICAL_NATURAL,13824592,0
CHRONOLOGICAL_NATURAL,13824600,0
CHRONOLOGICAL_NATURAL,13824614,0
CHRONOLOGICAL_NATURAL,13824628,0
CHRONOLOGICAL_NATURAL,13824629,0
CHRONOLOGICAL_NATURAL,13824682,0
CHRONOLOGICAL_NATURAL,13824694,0
CHRONOLOGICAL_NATURAL,13824702,0
CHRONOLOGICAL_NATURAL,13824715,0
CHRONOLOGICAL_NATURAL,13824729,0
CHRONOLOGICAL_NATURAL,13824730,0
CHRONOLOGICAL_NATURAL,13824737,0
CHRONOLOGICAL_NATURAL,13824740,0
CHRONOLOGICAL_NATURAL,13824795,0
CHRONOLOGICAL_NATURAL,13824811,0
CHRONOLOGICAL_NATURAL,13824813,0
CHRONOLOGICAL_NATURAL,13824824,0
CHRONOLOGICAL_NATURAL,13824831,0
CHRONOLOGICAL_NATURAL,13824832,0
CHRONOLOGICAL_NATURAL,13824849,0
CHRONOLOGICAL_NATURAL,13824861,0
CHRONOLOGICAL_NATURAL,13824868,0
CHRONOLOGICAL_NATURAL,13824871,0
CHRONOLOGICAL_NATURAL,13824876,0
CHRONOLOGICAL_NATURAL,13824887,0
CHRONOLOGICAL_NATURAL,13824914,0
CHRONOLOGICAL_NATURAL,13824919,0
CHRONOLOGICAL_NATURAL,13824945,0
CHRONOLOGICAL_NATURAL,13824953,0
CHRONOLOGICAL_NATURAL,13824960,0
CHRONOLOGICAL_NATURAL,13824961,0
CHRONOLOGICAL_NATURAL,13824968,0
CHRONOLOGICAL_NATURAL,13824983,0
CHRONOLOGICAL_NATURAL,13825019,0
CHRONOLOGICAL_NATURAL,13825022,0
CHRONOLOGICAL_NATURAL,13825036,0
CHRONOLOGICAL_NATURAL,13825041,0
CHRONOLOGICAL_NATURAL,13825050,0
CHRONOLOGICAL_NATURAL,13825059,0
CHRONOLOGICAL_NATURAL,13825065,0
CHRONOLOGICAL_NATURAL,13825073,0
CHRONOLOGICAL_NATURAL,13825079,0
CHRONOLOGICAL_NATURAL,13825086,0
CHRONOLOGICAL_NATURAL,13825123,0
CHRONOLOGICAL_NATURAL,13825148,0
CHRONOLOGICAL_NATURAL,13825151,0
CHRONOLOGICAL_NATURAL,13825196,0
CHRONOLOGICAL_NATURAL,13825203,0
CHRONOLOGICAL_NATURAL,13825222,0
CHRONOLOGICAL_NATURAL,13825271,0
CHRONOLOGICAL_NATURAL,13825272,0
CHRONOLOGICAL_NATURAL,13825273,0
CHRONOLOGICAL_NATURAL,13825275,0
CHRONOLOGICAL_NATURAL,13825287,0
CHRONOLOGICAL_NATURAL,13825295,0
CHRONOLOGICAL_NATURAL,13825307,0
CHRONOLOGICAL_NATURAL,13825309,0
CHRONOLOGICAL_NATURAL,13825328,0
CHRONOLOGICAL_NATURAL,13825353,0
CHRONOLOGICAL_NATURAL,13825411,0
CHRONOLOGICAL_NATURAL,13825420,0
CHRONOLOGICAL_NATURAL,13825432,0
CHRONOLOGICAL_NATURAL,13825444,0
CHRONOLOGICAL_NATURAL,13825446,0
CHRONOLOGICAL_NATURAL,13825453,0
CHRONOLOGICAL_NATURAL,13825472,0
CHRONOLOGICAL_NATURAL,13825475,0
CHRONOLOGICAL_NATURAL,13825477,0
CHRONOLOGICAL_NATURAL,13825485,0
CHRONOLOGICAL_NATURAL,13825499,0
CHRONOLOGICAL_NATURAL,13825516,0
CHRONOLOGICAL_NATURAL,13825530,0
CHRONOLOGICAL_NATURAL,13825554,0
CHRONOLOGICAL_NATURAL,13825559,0
CHRONOLOGICAL_NATURAL,13825563,0
CHRONOLOGICAL_NATURAL,13825616,0
CHRONOLOGICAL_NATURAL,13825641,0
CHRONOLOGICAL_NATURAL,13825642,0
CHRONOLOGICAL_NATURAL,13825643,0
CHRONOLOGICAL_NATURAL,13825647,0
CHRONOLOGICAL_NATURAL,13825656,0
CHRONOLOGICAL_NATURAL,13825669,0
CHRONOLOGICAL_NATURAL,13825681,0
CHRONOLOGICAL_NATURAL,13825691,0
